seed1,seed2,exact_match_ratio,frequency_similarity,edit_similarity,overall_similarity
273,781,0.25217391304347825,0.7394584921220899,0.38,0.4572108017218561
326,873,0.0,0.0,0.0,0.0
340,542,0.007936507936507936,0.5590099515967678,0.49,0.35231548651109196
496,530,0.020833333333333332,0.202056093805792,0.030000000000000027,0.08429647571304179
147,376,0.0,0.15758696729871874,0.030000000000000027,0.06252898909957293
408,417,0.007692307692307693,0.11257743781225606,0.020000000000000018,0.046756581834854594
50,709,0.061946902654867256,0.3305195361070987,0.10999999999999999,0.16748881292065532
162,950,0.20754716981132076,0.5645002150638071,0.30000000000000004,0.35734912829170934
205,354,0.20754716981132076,0.5344926176584393,0.39,0.3773465958232533
305,706,0.0,0.0,0.0,0.0
423,661,0.0,0.12323246244458565,0.0,0.04107748748152855
6,558,0.22772277227722773,0.48186238775089435,0.43000000000000005,0.37986172000937407
105,537,0.13385826771653545,0.33782982743228646,0.15000000000000002,0.20722936504960732
289,617,0.19642857142857142,0.4225771273642583,0.25,0.28966856626427656
632,956,0.17543859649122806,0.4587271541811734,0.30000000000000004,0.3113885835574672
0,191,0.28,0.7175919973744537,0.48,0.4925306657914845
126,330,0.5,0.5,0.5,0.5
504,892,0.0,0.4874306642818746,0.44999999999999996,0.3124768880939582
96,838,0.09950248756218906,0.5688000540246121,0.22999999999999998,0.2994341805289337
33,489,0.03436426116838488,0.24972816542764453,0.07999999999999996,0.12136414219867646
272,771,0.018691588785046728,0.1966488619882994,0.030000000000000027,0.08178015025778206
814,825,0.1593625498007968,0.5140583316073113,0.31000000000000005,0.32780696046936936
115,558,0.23214285714285715,0.4726092324056438,0.36,0.3549173631828337
423,674,0.12903225806451613,0.5762518108644455,0.19999999999999996,0.3017613563096539
133,841,0.16037735849056603,0.4436248946876051,0.22999999999999998,0.27800075105939037
162,266,0.006896551724137931,0.14362414493294648,0.010000000000000009,0.0535068988856948
14,102,0.20353982300884957,0.5067992316897054,0.30000000000000004,0.3367796848995184
79,497,0.1484375,0.5634320636052828,0.36,0.35728985453509426
392,957,0.1623931623931624,0.7642631112847323,0.4,0.4422187578926316
645,908,0.0,0.055808630533447326,0.0,0.018602876844482443
178,210,0.0,0.0,0.0,0.0
763,900,0.09243697478991597,0.3443431420784543,0.18000000000000005,0.20559337228945676
642,839,0.0,0.5,0.45999999999999996,0.32
950,955,0.19811320754716982,0.496233342329179,0.31000000000000005,0.3347821832921163
449,969,0.0782608695652174,0.4886589110344686,0.28,0.2823065935332287
281,338,0.21621621621621623,0.7045397576970176,0.43000000000000005,0.45025199130441135
253,505,0.0,0.0,0.0,0.0
404,674,0.03225806451612903,0.18256106231755784,0.040000000000000036,0.0849397089445623
343,664,0.007462686567164179,0.037124707615782626,0.010000000000000009,0.01819579806098227
26,462,0.1513157894736842,0.5405534366827559,0.29000000000000004,0.3272897420521467
447,492,0.13725490196078433,0.5470586653163558,0.18999999999999995,0.2914378557590467
58,451,0.19791666666666666,0.4488792012484348,0.31999999999999995,0.3222652893050338
360,752,0.007936507936507936,0.06108472217815261,0.010000000000000009,0.026340410038220186
220,449,0.09565217391304348,0.38134515177187805,0.19999999999999996,0.2256657752283072
510,962,0.0,0.0,0.0,0.0
661,865,0.1694915254237288,0.40922172639867593,0.20999999999999996,0.2629044172741349
466,626,0.08256880733944955,0.29639133600434436,0.13,0.16965338111459796
452,691,0.20754716981132076,0.7501460810035034,0.42000000000000004,0.4592310836049414
460,552,0.18151815181518152,0.3964301083983969,0.25,0.2759827534045261
732,745,0.008403361344537815,0.0870336769893563,0.010000000000000009,0.03514567944463137
245,398,0.20454545454545456,0.7845702625908334,0.47,0.48637190571209593
47,642,0.010869565217391304,0.12649110640673517,0.020000000000000018,0.05245355720804216
336,516,0.10344827586206896,0.3713087041274881,0.15000000000000002,0.20825232666318572
198,811,0.2109375,0.6309579005861718,0.4,0.41396513352872394
241,629,0.2912621359223301,0.6237543829232209,0.32999999999999996,0.41500550628185034
246,973,0.1826086956521739,0.39009474880274697,0.25,0.2742344814849736
320,693,0.19658119658119658,0.4720755595944839,0.42000000000000004,0.36288558539189353
628,809,0.09345794392523364,0.4173584818881816,0.15000000000000002,0.2202721419378051
23,406,0.21978021978021978,0.69793006670401,0.39,0.4359034288280766
679,747,0.015748031496062992,0.1483724653578621,0.020000000000000018,0.06137349895130837
670,927,0.0,0.0,0.0,0.0
222,242,0.08771929824561403,0.43320933731704836,0.22999999999999998,0.2503095451875541
576,740,0.0,0.05438007751567252,0.0,0.01812669250522417
273,702,0.04040404040404041,0.3411553084637631,0.08999999999999997,0.15718644962260114
562,576,0.20512820512820512,0.6944030393838866,0.51,0.46984374817069724
565,581,0.0,0.0,0.0,0.0
64,70,0.1386861313868613,0.38234437957882,0.26,0.2603435036552271
269,704,0.13513513513513514,0.5337667293289479,0.24,0.3029672881546943
227,707,0.25688073394495414,0.9001478182362594,0.45999999999999996,0.5390095173937378
232,822,0.0,0.02899007441055018,0.0,0.00966335813685006
224,409,0.18253968253968253,0.6350408478642064,0.42000000000000004,0.41252684346796303
294,882,0.12318840579710146,0.34482551541286816,0.12,0.1960046404033232
36,129,0.06382978723404255,0.30333571567654394,0.13,0.16572183430352883
187,527,0.15079365079365079,0.45639197506959284,0.18999999999999995,0.26572854195441453
114,951,0.2076923076923077,0.4296689244236597,0.31999999999999995,0.31912041070532243
502,538,0.2033898305084746,0.4414920772078341,0.30000000000000004,0.31496063590543627
56,946,0.0,0.15340847825094048,0.010000000000000009,0.05446949275031349
54,119,0.16,0.5198763592979017,0.22999999999999998,0.3032921197659672
303,594,0.05102040816326531,0.359048371238237,0.09999999999999998,0.17002292646716743
664,987,0.14423076923076922,0.6358723687951271,0.18000000000000005,0.32003437934196544
307,420,0.16,0.3964632373771234,0.18999999999999995,0.2488210791257078
625,995,0.15384615384615385,0.5220385942783308,0.30000000000000004,0.3252949160414949
754,880,0.00847457627118644,0.062257280636469035,0.010000000000000009,0.026910618969218494
28,776,0.288135593220339,0.7656541261015543,0.56,0.5379299064406311
349,831,0.0,0.1611987933329364,0.010000000000000009,0.05706626444431214
448,544,0.24752475247524752,0.7007753265481292,0.32999999999999996,0.4261000263411256
79,189,0.17624521072796934,0.5377529890083017,0.30000000000000004,0.3379993999120903
700,765,0.043478260869565216,0.30854639737879785,0.06999999999999995,0.14067488608278766
460,820,0.0,0.0,0.0,0.0
246,302,0.30701754385964913,0.7569093866899912,0.47,0.5113089768498801
523,839,0.06451612903225806,0.23759548165574573,0.06999999999999995,0.12403720356266791
476,764,0.1504424778761062,0.4745591201480023,0.21999999999999997,0.28166719934136947
335,788,0.2830188679245283,0.7963285596447733,0.48,0.5197824758564339
624,662,0.09322033898305085,0.3707455748757165,0.17000000000000004,0.21132197128625582
756,818,0.45,0.724735299319117,0.44999999999999996,0.5415784331063723
167,423,0.0,0.0969270743378921,0.010000000000000009,0.0356423581126307
659,885,0.0,0.6072975756425167,0.48,0.36243252521417224
1,390,0.0,0.5483842089400314,0.44999999999999996,0.3327947363133438
157,903,0.33,0.9131594906813304,0.45999999999999996,0.5677198302271101
344,729,0.0,0.3297529996529038,0.07999999999999996,0.13658433321763458
3,436,0.19771863117870722,0.6090118157060653,0.33999999999999997,0.38224348229492416
337,726,0.06716417910447761,0.2685150153708798,0.06999999999999995,0.13522639815845247
323,791,0.2222222222222222,0.7956899213701529,0.39,0.4693040478641251
166,844,0.1320754716981132,0.686827211238662,0.36,0.392967560978925
476,777,0.11914893617021277,0.40039662875386495,0.30000000000000004,0.27318185497469255
346,896,0.15254237288135594,0.47179655662618636,0.28,0.30144630983584747
88,143,0.13636363636363635,0.7208544720334125,0.31000000000000005,0.38907270279901623
337,847,0.2033898305084746,0.6969993331197117,0.43999999999999995,0.4467963878760621
557,850,0.041237113402061855,0.17586311452816475,0.050000000000000044,0.08903340931007554
818,891,0.0,0.07881968691556732,0.0,0.026273228971855772
97,865,0.3014354066985646,0.769244742818257,0.48,0.5168933831722738
408,727,0.08461538461538462,0.3434163376455489,0.09999999999999998,0.17601057408697784
148,278,0.25,0.7028294507454156,0.42000000000000004,0.4576098169151385
257,450,0.0,0.0,0.0,0.0
193,694,0.00847457627118644,0.06509445549041193,0.010000000000000009,0.027856343920532795
605,904,0.2578125,0.4841229182759271,0.43999999999999995,0.39397847275864234
168,866,0.2589641434262948,0.6865659061017492,0.36,0.43517668317601466
570,617,0.0625,0.21774084205908983,0.06000000000000005,0.11341361401969663
401,845,0.09523809523809523,0.45530828394332934,0.18000000000000005,0.24351545972714153
538,850,0.041237113402061855,0.17586311452816475,0.050000000000000044,0.08903340931007554
114,751,0.05084745762711865,0.24723587262457306,0.08999999999999997,0.12936111008389722
491,509,0.07633587786259542,0.2676367973909483,0.10999999999999999,0.15132422508451457
463,676,0.0,0.2656836899904985,0.050000000000000044,0.10522789666349952
461,566,0.04,0.18648736452209752,0.050000000000000044,0.09216245484069918
237,858,0.0625,0.34962723557143865,0.08999999999999997,0.1673757451904795
157,340,0.018018018018018018,0.16591068475672718,0.020000000000000018,0.0679762342582484
79,915,0.1417910447761194,0.4254049262396623,0.18000000000000005,0.24906532367192724
186,812,0.008620689655172414,0.10005963750636301,0.010000000000000009,0.03956010905384515
896,908,0.20588235294117646,0.5818601382287967,0.33999999999999997,0.37591416372332437
338,388,0.19811320754716982,0.46008567910421677,0.35,0.33606629555046225
42,511,0.17518248175182483,0.6128653186732607,0.29000000000000004,0.3593492668083618
126,882,0.0,0.04890096469218258,0.0,0.01630032156406086
470,692,0.12962962962962962,0.605992721573861,0.19999999999999996,0.3118741170678302
148,641,0.03875968992248062,0.350469860073807,0.16000000000000003,0.1830765166654292
114,764,0.168141592920354,0.684417130838266,0.30000000000000004,0.3841862412528734
274,753,0.08333333333333333,0.6358405304944621,0.29000000000000004,0.33639128794259854
342,628,0.24752475247524752,0.6779029434846768,0.4,0.4418092319866414
187,461,0.064,0.29128063822319517,0.07999999999999996,0.14509354607439837
228,233,0.2288135593220339,0.4604345773288535,0.33999999999999997,0.34308271221696246
582,990,0.0,0.0,0.0,0.0
296,633,0.1864406779661017,0.4924412852536467,0.26,0.3129606544065828
12,874,0.08527131782945736,0.45151489697997793,0.15000000000000002,0.22892873826981178
134,571,0.0,0.5558054697270044,0.49,0.34860182324233485
419,703,0.49206349206349204,0.496742636335202,0.49,0.492935376132898
326,512,0.018018018018018018,0.13423121104280486,0.020000000000000018,0.05741640968694097
597,746,0.07407407407407407,0.3297330988365351,0.18000000000000005,0.19460239097020307
74,705,0.205607476635514,0.5798178956435529,0.27,0.35180845742635564
160,479,0.02962962962962963,0.19716636273246263,0.040000000000000036,0.08893199745403076
748,915,0.1411764705882353,0.4079033462457302,0.19999999999999996,0.24969327227798846
49,877,0.06060606060606061,0.40750231825368005,0.17000000000000004,0.2127027929532469
577,996,0.02510460251046025,0.3351083247017295,0.040000000000000036,0.13340430907072995
392,462,0.17094017094017094,0.6718263159063628,0.33999999999999997,0.39425549561551126
208,641,0.05166051660516605,0.28819728865332284,0.13,0.1566192684194963
359,810,0.30656934306569344,0.8548094154273604,0.41000000000000003,0.5237929194976846
801,926,0.20175438596491227,0.42286217099017137,0.25,0.29153885231836124
28,939,0.23,0.45566118843288356,0.33999999999999997,0.34188706281096115
102,888,0.008403361344537815,0.15948654878900712,0.010000000000000009,0.05929663671118165
279,292,0.03162055335968379,0.25214381567481103,0.06999999999999995,0.11792145634483159
413,521,0.07476635514018691,0.6493091537277058,0.18999999999999995,0.3046918362892976
75,233,0.4835164835164835,0.5658141035605517,0.44999999999999996,0.49977686235901175
388,464,0.1792452830188679,0.4172614801981401,0.20999999999999996,0.2688355877390027
269,772,0.02702702702702703,0.21207898746187742,0.06000000000000005,0.09970200482963483
444,773,0.0,0.0,0.0,0.0
122,493,0.1941747572815534,0.6667573976836283,0.41000000000000003,0.4236440516550606
240,714,0.1085972850678733,0.6302709011187131,0.27,0.3362893953955288
381,424,0.14018691588785046,0.4669623538061959,0.18000000000000005,0.26238308989801545
176,995,0.24731182795698925,0.8780144867889328,0.56,0.5617754382486407
55,668,0.49107142857142855,0.49551560448255744,0.49,0.49219567768466205
690,950,0.0,0.6060560969574846,0.47,0.35868536565249487
96,477,0.23880597014925373,0.7592863493057067,0.36,0.4526974398183201
527,663,0.12698412698412698,0.3816973641674517,0.20999999999999996,0.2395604970505262
170,362,0.0,0.04527431620460762,0.0,0.015091438734869206
276,529,0.24793388429752067,0.4524587773233717,0.36,0.3534642205402975
317,826,0.20422535211267606,0.4781207770133455,0.25,0.3107820430420072
284,649,0.00847457627118644,0.06516755428434876,0.010000000000000009,0.027880710185178403
537,829,0.0,0.06274558051381586,0.0,0.020915193504605287
369,427,0.145985401459854,0.3830015124909429,0.27,0.2663289713169323
61,82,0.14414414414414414,0.4005149320211707,0.27,0.2715530253884383
106,727,0.19658119658119658,0.7776716358683431,0.41000000000000003,0.46141761081651317
749,833,0.1794871794871795,0.4807878094435958,0.20999999999999996,0.29009166297692507
78,665,0.07079646017699115,0.3093464324010187,0.17000000000000004,0.18338096419266994
532,606,0.13592233009708737,0.7216685343837215,0.39,0.41586362149360295
88,427,0.19491525423728814,0.8545223729709042,0.53,0.5264792090693974
263,953,0.0,0.0,0.0,0.0
526,774,0.08737864077669903,0.35922655076977983,0.10999999999999999,0.18553506384882631
435,915,0.0,0.02478173808888253,0.0,0.008260579362960844
471,609,0.11458333333333333,0.6115087676962385,0.26,0.3286973670098573
508,905,0.0,0.0,0.0,0.0
346,843,0.232,0.5880105355208111,0.39,0.4033368451736037
828,846,0.208955223880597,0.5072566352421403,0.36,0.35873728637424573
469,913,0.0423728813559322,0.4054237184192932,0.08999999999999997,0.17926553325840847
224,853,0.16964285714285715,0.5470910967566766,0.33999999999999997,0.3522446512998445
136,215,0.17699115044247787,0.6423040435172626,0.31999999999999995,0.37976506465324683
190,451,0.23958333333333334,0.46475800154489,0.41000000000000003,0.37144711162607447
506,916,0.21678321678321677,0.4516252679679593,0.30000000000000004,0.322802828250392
10,749,0.3053435114503817,0.7483094236317103,0.47,0.5078843116940307
104,155,0.0,0.48181205582971576,0.44999999999999996,0.3106040186099052
207,805,0.11055276381909548,0.44242137400618875,0.20999999999999996,0.2543247126084281
327,806,0.02830188679245283,0.2685386909336883,0.050000000000000044,0.11561352590871372
514,669,0.02830188679245283,0.188353205652179,0.030000000000000027,0.08221836414821061
142,797,0.0,0.0,0.0,0.0
491,685,0.16793893129770993,0.49778017899594984,0.27,0.3119063700978866
799,801,0.08661417322834646,0.25897256896482357,0.10999999999999999,0.15186224739772333
246,854,0.0,0.496742636335202,0.48,0.32558087877840064
125,564,0.01834862385321101,0.11777758544403738,0.020000000000000018,0.05204206976574947
503,924,0.0,0.07216878364870322,0.010000000000000009,0.027389594549567742
299,865,0.03361344537815126,0.24863792207421384,0.08999999999999997,0.12408378915078837
73,818,0.0,0.22882456112707372,0.050000000000000044,0.09294152037569126
595,863,0.16346153846153846,0.5309074251840258,0.25,0.3147896545485214
39,416,0.13270142180094788,0.6636347111624025,0.33999999999999997,0.37877871098778343
146,744,0.18627450980392157,0.9097462452770881,0.39,0.49534025169366985
257,760,0.03484320557491289,0.36727049046972643,0.13,0.17737123201487978
52,62,0.0,0.059976014390406715,0.0,0.01999200479680224
442,513,0.0,0.06237311661606629,0.0,0.020791038872022095
72,714,0.12903225806451613,0.5236148513085693,0.21999999999999997,0.2908823697910285
655,806,0.018867924528301886,0.1718708983660876,0.020000000000000018,0.07024627429812984
42,808,0.21518987341772153,0.59473591553627,0.32999999999999996,0.37997526298466383
831,968,0.009433962264150943,0.05011555825743892,0.010000000000000009,0.023183173507196623
96,519,0.12437810945273632,0.6064719384912916,0.26,0.33028334931467596
454,752,0.04477611940298507,0.32601895122414,0.09999999999999998,0.15693169020904169
385,881,0.02127659574468085,0.20425012665477632,0.050000000000000044,0.09184224079981906
646,693,0.0,0.07053456158585983,0.010000000000000009,0.026844853861953278
639,919,0.48412698412698413,0.9217615723028076,0.8,0.7352961854765973
152,535,0.0,0.1430456769812388,0.0,0.047681892327079596
674,876,0.15053763440860216,0.6885167750548781,0.35,0.39635146982116004
209,288,0.192,0.44983673589541984,0.29000000000000004,0.31061224529847326
361,830,0.1956521739130435,0.43535629383136387,0.27,0.30033615591480245
82,183,0.4864864864864865,0.566791935683338,0.49,0.5144261407232749
243,545,0.06930693069306931,0.4813603109815031,0.17000000000000004,0.24022241389152413
113,701,0.0,0.05625092744024596,0.0,0.01875030914674865
335,777,0.13636363636363635,0.5519639158755025,0.26,0.31610918407971295
136,833,0.23893805309734514,0.5515592410495964,0.36,0.3834990980489805
764,927,0.0,0.0,0.0,0.0
597,935,0.1793103448275862,0.7336780554204183,0.4,0.43766280008266817
504,707,0.02459016393442623,0.24326956569420333,0.040000000000000036,0.10261990987620988
162,189,0.038314176245210725,0.36077893731547406,0.050000000000000044,0.14969770452022826
580,702,0.15151515151515152,0.3938698056339686,0.22999999999999998,0.25846165238304003
263,766,0.03418803418803419,0.3743785316014859,0.10999999999999999,0.17285552192984
194,895,0.0,0.54749371855331,0.48,0.34249790618443665
101,438,0.0,0.06328226538119283,0.0,0.02109408846039761
235,667,0.1864406779661017,0.5479781973407841,0.45999999999999996,0.3981396251022953
59,707,0.20465116279069767,0.4870782130352488,0.22999999999999998,0.30724312527531544
413,710,0.21495327102803738,0.6081026659389732,0.41000000000000003,0.4110186456556702
31,379,0.13592233009708737,0.45639137717738854,0.25,0.28077123575815865
75,422,0.01098901098901099,0.09378676850282425,0.020000000000000018,0.04159192649727842
228,664,0.184,0.5267817949838033,0.32999999999999996,0.3469272649946011
319,782,0.1440677966101695,0.5583927971275328,0.36,0.35415353124590077
16,781,0.0782608695652174,0.408414370922774,0.15000000000000002,0.2122250801626638
131,731,0.12142857142857143,0.3964124424848603,0.30000000000000004,0.2726136713044773
115,494,0.008928571428571428,0.06658128065054722,0.010000000000000009,0.028503284026372883
271,482,0.0,0.0,0.0,0.0
124,957,0.05660377358490566,0.36602735168333533,0.08999999999999997,0.17087704175608032
36,615,0.1592920353982301,0.7328350144011805,0.37,0.42070901659980353
798,938,0.009259259259259259,0.03176510416093698,0.010000000000000009,0.017008121140065415
204,428,0.06896551724137931,0.2997062127513292,0.13,0.1662239099975695
195,608,0.2134387351778656,0.45654514750061453,0.32999999999999996,0.3333279608928267
392,893,0.24786324786324787,0.7232366574948335,0.48,0.48369996845269375
851,949,0.4,0.8932849051742329,0.75,0.6810949683914109
8,903,0.01,0.12926028079609495,0.010000000000000009,0.04975342693203166
89,562,0.015503875968992248,0.10328036413049549,0.020000000000000018,0.04626141336649592
682,847,0.0,0.22309405504275623,0.020000000000000018,0.08103135168091875
907,965,0.016666666666666666,0.29528998777431814,0.07999999999999996,0.13065221814699493
511,965,0.35,0.7749571191043247,0.51,0.5449857063681083
395,790,0.23255813953488372,0.6136859907243293,0.35,0.39874804341973763
221,903,0.22,0.685502222515948,0.37,0.42516740750531595
22,922,0.1792452830188679,0.8846086301218541,0.41000000000000003,0.49128463771357406
37,264,0.11403508771929824,0.411381299642778,0.19999999999999996,0.24180546245402537
190,506,0.384,0.9443779222907591,0.74,0.6894593074302531
607,794,0.0,0.0,0.0,0.0
173,983,0.13541666666666666,0.5217882955406301,0.18000000000000005,0.2790683207357656
709,963,0.01680672268907563,0.1792498235941306,0.06000000000000005,0.0853521820944021
711,743,0.19047619047619047,0.7931045366572977,0.33999999999999997,0.44119357571116274
475,503,0.0,0.4979959839195493,0.48,0.32599866130651645
120,275,0.1792452830188679,0.620751475553283,0.32999999999999996,0.37666558619071694
278,632,0.17,0.5768659774006947,0.26,0.3356219924668982
88,508,0.1271186440677966,0.338240712601273,0.18000000000000005,0.21511978555635655
65,753,0.2,0.5090069171065891,0.24,0.3163356390355297
218,702,0.1111111111111111,0.5159822950283764,0.17000000000000004,0.26569780204649585
83,514,0.009433962264150943,0.21063666174926376,0.030000000000000027,0.08335687467113824
644,810,0.11678832116788321,0.38177178479855023,0.22999999999999998,0.2428533686554778
451,681,0.15625,0.3736838766118223,0.18999999999999995,0.23997795887060738
49,637,0.23529411764705882,0.8072034106210091,0.31999999999999995,0.4541658427560226
618,794,0.08737864077669903,0.35651290210895253,0.08999999999999997,0.17796384762855053
40,817,0.24193548387096775,0.7477474425659121,0.45999999999999996,0.4832276421456266
250,398,0.008264462809917356,0.11133918045470018,0.010000000000000009,0.04320121442153918
315,756,0.0625,0.5241899587771961,0.25,0.278896652925732
361,872,0.008130081300813009,0.11303713805568076,0.010000000000000009,0.043722406452164596
347,974,0.058091286307053944,0.20183989606593628,0.050000000000000044,0.10331039412433009
41,638,0.05555555555555555,0.515866400108123,0.31000000000000005,0.29380731855455955
94,235,0.0,0.0,0.0,0.0
330,633,0.0,0.0,0.0,0.0
747,921,0.006622516556291391,0.15400929531715024,0.010000000000000009,0.05687727062448055
213,758,0.10679611650485436,0.32827066019930995,0.17000000000000004,0.20168892556805482
87,353,0.10606060606060606,0.477478014993482,0.18000000000000005,0.25451287368469605
161,302,0.2543859649122807,0.9641926238079637,0.71,0.6428595295734149
185,659,0.2018348623853211,0.6633860006656039,0.30000000000000004,0.38840695435030836
284,638,0.18181818181818182,0.5845839697731086,0.35,0.3721340505304302
611,767,0.15384615384615385,0.5270278466577585,0.18999999999999995,0.2902913335013041
108,412,0.12571428571428572,0.3375330671631617,0.19499999999999995,0.21941578429248246
107,187,0.014925373134328358,0.11215443081840885,0.020000000000000018,0.04902660131757908
263,471,0.10416666666666667,0.43913627932102284,0.15000000000000002,0.2311009819958965
328,829,0.0,0.0,0.0,0.0
416,649,0.15165876777251186,0.3638725276229281,0.17000000000000004,0.22851043179848
245,952,0.09090909090909091,0.34032619912645745,0.16000000000000003,0.19707843001184946
163,361,0.12,0.47255833328666386,0.18999999999999995,0.26085277776222127
204,362,0.10362694300518134,0.3215147029753173,0.18500000000000005,0.20338054866016622
930,991,0.25961538461538464,0.7182604095824163,0.45999999999999996,0.47929193139926696
272,762,0.25,0.716252966315123,0.42000000000000004,0.462084322105041
439,939,0.22,0.439219063596711,0.28,0.3130730211989037
341,367,0.0,0.0,0.0,0.0
88,187,0.00847457627118644,0.06509445549041193,0.010000000000000009,0.027856343920532795
492,765,0.22549019607843138,0.6460637029231837,0.28,0.38385129966720505
860,932,0.0,0.26711464740036794,0.020000000000000018,0.09570488246678932
10,496,0.25,0.7069640497855885,0.44999999999999996,0.4689880165951961
120,664,0.018867924528301886,0.08697085256686407,0.020000000000000018,0.04194625903172199
548,845,0.0,0.05459510904326141,0.0,0.018198369681087137
413,886,0.17,0.5986682220293995,0.32999999999999996,0.3662227406764665
69,847,0.1440677966101695,0.6252832073565848,0.33999999999999997,0.3697836679889181
696,945,0.09767441860465116,0.32409163716779726,0.13,0.18392201859081614
520,719,0.19047619047619047,0.6147852535823302,0.33999999999999997,0.3817538146861736
234,362,0.10362694300518134,0.46278640213117456,0.21999999999999997,0.2621377817121186
60,209,0.10317460317460317,0.3826865199454701,0.12,0.20195370770669108
758,776,0.16,0.6431812716683774,0.22999999999999998,0.3443937572227925
307,611,0.16,0.4066120181860508,0.16000000000000003,0.24220400606201695
702,881,0.04040404040404041,0.597798059723146,0.42000000000000004,0.3527340333757289
513,716,0.07377049180327869,0.48922017208454105,0.25,0.27099688796260657
603,609,0.10091743119266056,0.30893665000883047,0.15000000000000002,0.18661802706716368
649,725,0.2833333333333333,0.6635029791569735,0.4,0.44894543749676896
368,483,0.0,0.06464529180655271,0.0,0.021548430602184237
165,383,0.008547008547008548,0.04316982096998794,0.010000000000000009,0.0205722765056655
65,445,0.1889763779527559,0.6435347572937684,0.31999999999999995,0.3841703784155081
